-16.965 -29.843 -30.668 -25.160 -14.418
-15.588 -28.028 -27.882 -25.442 -17.900
-14.513 -22.254 -22.824 -23.513 -18.452
-14.253 -14.814 -15.952 -19.077 -15.258
-14.069 -7.983 -7.175 -12.125 -7.769
-12.897 -2.500 3.100 -3.596 3.060
-10.318 2.387 13.227 4.798 14.255
-6.692 7.540 20.927 11.627 22.372
-2.593 12.926 25.094 16.854 26.336
1.792 18.083 27.095 22.028 28.884
6.665 23.146 29.921 29.067 34.496
12.080 28.829 35.606 38.517 45.225
17.425 35.099 43.146 48.693 58.335
21.454 40.315 49.225 56.700 68.343
22.925 42.183 51.046 60.349 71.529
21.462 39.911 48.648 59.439 68.550
17.899 35.149 44.338 55.279 62.848
13.690 30.421 40.011 49.197 56.927
9.746 26.639 35.416 41.737 50.648
5.748 22.483 29.259 33.271 42.953
0.595 16.311 21.663 24.912 34.415
-6.336 8.373 14.852 18.332 27.289
-14.203 0.839 11.054 14.460 23.076
-21.025 -4.394 9.956 12.508 20.640
-25.089 -7.555 8.787 10.627 17.261
-26.221 -10.330 5.385 7.777 11.756
-25.741 -13.443 1.027 4.954 6.264
-25.166 -15.341 -0.154 4.532 4.699
-24.997 -13.631 5.014 8.294 9.327
-24.580 -7.699 15.458 15.941 18.696
-23.093 0.294 26.436 25.255 28.659
-20.404 7.296 33.537 33.631 35.531
-17.069 12.066 36.157 39.514 38.512
-13.474 16.021 37.317 42.915 39.738
-9.269 21.369 40.298 44.926 42.179
-3.746 28.553 45.583 46.843 47.225
3.139 35.603 50.835 49.455 53.770
10.163 39.884 53.425 52.630 59.220
15.300 40.385 52.697 55.418 61.479
17.057 38.200 49.881 56.539 60.181
15.534 35.014 46.256 55.029 56.315
12.249 31.253 41.724 50.623 50.870
8.844 25.848 35.145 43.753 44.061
5.732 17.769 25.854 35.281 35.963
1.875 7.596 14.605 26.227 27.529
-4.099 -2.519 3.220 17.587 20.474
-12.200 -10.342 -6.431 10.240 15.853
-20.405 -14.946 -13.030 4.857 13.022
-25.743 -16.734 -15.869 1.826 10.475
-26.445 -16.439 -14.946 1.092 7.815
-23.327 -14.419 -11.306 2.042 6.649
-19.130 -10.856 -6.792 3.776 9.207
-16.281 -6.328 -2.918 5.757 15.980
-15.131 -1.647 0.463 8.427 24.928
-14.136 2.917 5.182 13.028 33.141
-11.793 7.872 12.922 20.328 38.958
-8.229 13.661 23.144 29.267 42.512
-4.841 19.781 33.068 37.216 44.664
-2.545 25.012 40.063 42.062 46.015
-0.719 28.682 44.027 44.296 47.119
1.882 31.311 47.079 46.586 48.815
5.259 33.646 50.723 50.819 51.464
7.569 35.099 53.518 55.489 53.696
6.822 33.783 52.083 56.541 52.717
3.184 28.586 44.759 51.412 46.938
-0.707 21.080 34.020 42.179 38.394
-1.953 14.830 24.945 34.307 31.908
-0.024 12.405 20.978 31.811 30.933
2.832 13.017 21.047 33.520 33.938
3.806 13.418 20.921 34.340 35.387
1.958 11.063 17.325 30.268 30.824
-1.484 6.312 10.783 22.129 21.346
-4.914 1.587 4.657 14.454 12.860
-7.932 -1.130 1.857 11.030 10.697
-11.024 -1.646 2.583 11.722 14.683
-13.980 -0.656 5.075 13.555 19.455
-15.341 1.726 8.046 14.381 19.736
-13.730 6.006 12.059 15.136 15.514
-9.633 12.116 18.552 18.563 12.242
-5.357 18.826 27.748 26.026 15.826
-3.098 24.623 37.633 35.715 27.041
-2.938 29.011 45.117 43.885 40.551
-2.950 32.604 48.270 47.789 49.385
-1.254 35.932 47.522 47.456 50.586
2.174 38.500 44.812 44.965 46.959
5.761 39.261 41.603 42.199 43.537
8.080 37.792 37.744 39.302 42.637
9.075 34.730 32.309 35.225 42.354
9.509 31.026 25.453 29.596 39.622
9.640 27.140 19.173 23.864 34.163
8.799 23.002 15.786 20.239 28.868
6.381 18.606 15.464 19.385 26.363
2.961 14.210 15.464 19.177 25.698
-0.019 9.932 12.256 16.243 23.094
-1.687 5.467 4.748 9.052 15.987
-2.745 0.449 -4.562 -0.410 5.955
-4.712 -4.940 -11.803 -8.179 -2.649
-8.271 -9.979 -15.120 -11.692 -6.807
-12.495 -14.020 -15.830 -11.632 -7.202
-15.725 -16.739 -16.121 -10.353 -6.387
-17.034 -17.609 -15.899 -8.698 -5.148
-16.696 -15.452 -12.308 -4.730 -1.302
-15.379 -9.050 -2.632 4.188 7.803
-13.302 1.403 12.496 18.145 21.900
-10.521 13.561 28.878 33.788 37.328
-7.746 24.132 41.892 46.787 49.943
-6.219 31.136 49.788 55.125 58.296
-6.230 35.161 54.118 59.957 63.954
-5.981 38.356 57.204 63.431 68.942
-2.539 42.255 59.633 65.993 73.172
5.468 46.477 60.249 66.093 74.517
16.020 49.415 58.279 62.470 71.332
24.811 49.799 54.770 56.292 64.616
28.576 47.622 51.677 50.696 57.631
27.438 43.780 49.617 47.951 53.169
24.189 39.166 46.921 47.083 51.049
21.474 34.245 41.238 44.568 48.275
19.727 29.163 32.127 37.562 41.843
17.636 23.960 22.031 26.761 31.689
14.077 18.550 14.419 16.029 20.953
9.228 12.731 10.811 9.030 13.144
3.981 6.484 9.505 5.990 8.886
-1.059 0.400 7.242 3.738 5.500
-5.603 -4.355 2.302 -0.903 0.035
-8.987 -6.679 -3.790 -7.622 -7.109
-10.190 -6.325 -7.452 -12.486 -11.822
-8.879 -3.968 -5.915 -11.260 -9.754
-6.275 -0.482 0.743 -3.079 -0.376
-4.388 3.790 9.984 8.974 12.364
-4.194 8.963 18.975 20.676 23.328
-4.687 14.801 26.425 29.952 30.281
-3.999 20.191 32.738 37.647 35.014
-1.430 23.737 38.802 45.618 40.917
1.934 25.204 44.809 54.467 49.654
4.783 26.262 50.212 63.141 59.929
7.432 29.411 54.353 70.124 68.846
11.624 35.624 56.909 74.456 74.013
18.196 42.881 57.701 75.697 74.772
25.121 47.228 56.306 73.384 71.925
28.425 45.759 52.180 67.234 66.847
25.548 38.900 45.215 57.845 60.630
18.037 29.928 36.167 46.891 53.673
10.666 22.182 26.486 36.277 45.818
7.596 16.579 17.569 26.957 36.822
9.005 11.666 10.215 18.702 26.855
11.222 5.828 4.614 10.924 16.514
10.225 -0.724 0.782 3.638 6.557
5.200 -6.157 -1.217 -2.402 -2.286
-1.038 -8.877 -1.455 -6.323 -9.069
-4.823 -8.951 -0.469 -7.749 -12.585
-4.831 -7.743 0.885 -6.890 -12.061
-2.812 -6.423 2.003 -4.336 -8.107
-1.490 -5.008 3.139 -0.647 -2.583
-1.982 -2.749 5.296 3.952 2.890
-3.077 0.842 9.349 9.667 8.388
-2.703 5.607 15.225 16.873 15.316
0.089 11.076 21.746 25.371 24.287
4.468 16.839 27.452 33.912 33.669
8.704 22.443 31.624 40.748 40.853
11.511 27.141 34.614 45.044 45.041
12.611 30.131 37.201 47.721 48.316
12.485 31.202 39.644 50.590 53.359
11.844 30.967 41.263 54.248 60.082
11.188 30.163 40.862 56.834 64.936
10.583 28.671 37.535 55.233 64.020
9.590 25.398 31.243 47.950 56.880
7.491 19.287 22.677 36.744 46.986
3.806 10.567 12.847 25.433 38.481
-1.219 0.975 2.799 16.960 32.814
-6.696 -7.355 -6.454 11.407 28.369
-11.665 -13.329 -14.088 6.651 22.968
-15.576 -17.351 -19.807 0.666 16.068
-18.241 -20.505 -24.013 -6.828 8.597
-19.560 -23.425 -27.504 -14.627 1.339
-19.431 -25.766 -30.637 -21.331 -5.782
-18.086 -26.609 -32.669 -26.106 -12.750
-16.178 -25.249 -32.110 -28.501 -18.370
-14.319 -21.708 -28.018 -28.109 -20.733
-12.493 -16.776 -21.189 -24.897 -18.878
-10.135 -11.626 -13.985 -19.746 -13.806
-7.013 -7.281 -8.692 -14.300 -7.736
-3.893 -4.118 -5.758 -9.950 -2.421
-2.035 -1.700 -3.534 -6.806 1.927
-1.849 0.843 0.109 -3.858 6.166
-2.119 4.137 5.859 -0.029 11.036
-0.816 8.164 12.535 4.857 16.351
3.043 12.361 18.281 10.018 21.075
8.337 16.153 22.174 14.472 24.114
12.559 19.311 24.604 17.793 25.173
13.645 21.729 26.265 20.090 24.954
11.283 22.901 27.051 21.484 24.564
6.674 21.825 25.910 21.610 24.325
1.367 17.623 21.781 19.701 23.096
-3.688 10.486 14.599 15.205 18.990
-8.202 2.088 5.619 8.487 11.237
-12.055 -5.113 -3.039 1.025 1.504
-14.958 -9.237 -9.271 -5.142 -6.722
-16.656 -10.079 -11.982 -8.571 -10.579
-17.242 -9.055 -11.677 -9.337 -9.976
-17.166 -8.052 -10.273 -8.933 -7.497
-16.781 -7.995 -9.760 -9.008 -6.052
-15.915 -8.302 -10.650 -9.986 -6.538
-13.991 -7.659 -11.655 -10.901 -7.609
-10.763 -5.465 -11.200 -10.620 -7.602
-7.027 -2.530 -9.230 -9.202 -6.393
-4.434 -0.358 -7.373 -7.851 -5.305
-4.235 0.380 -6.919 -7.237 -5.064
-5.945 0.684 -6.890 -6.071 -4.202
-7.400 2.312 -4.705 -1.909 0.026
-6.542 5.867 0.733 6.015 8.599
-3.553 9.744 6.890 14.786 18.601
-1.092 11.237 9.199 19.156 24.579
-2.124 8.928 5.471 15.837 22.865
-7.158 4.160 -1.453 6.811 15.021
-13.596 -0.069 -6.009 -1.902 6.741
-17.966 -1.848 -5.356 -5.410 2.891
-18.942 -2.160 -2.460 -4.340 3.194
-18.296 -3.954 -3.468 -4.088 2.961
-18.976 -9.254 -11.731 -9.480 -1.888
-22.231 -17.026 -24.355 -19.917 -10.551
-26.601 -23.869 -34.637 -29.804 -18.204
-29.409 -26.846 -37.964 -33.779 -21.021
-29.121 -25.822 -35.428 -31.600 -20.020
-26.431 -23.281 -32.071 -27.967 -19.757
-23.361 -21.947 -31.957 -27.743 -23.400
-21.557 -22.499 -34.755 -31.352 -29.406
-21.251 -23.352 -36.663 -34.688 -33.053
-21.384 -22.467 -34.103 -33.094 -30.970
-20.586 -19.356 -26.761 -25.479 -24.033
-18.212 -15.500 -17.622 -14.890 -16.141
-14.861 -13.009 -10.564 -5.773 -10.738
-11.986 -12.817 -7.716 -0.811 -8.592
-10.723 -13.949 -8.297 0.272 -8.188
-10.912 -14.349 -9.589 -0.367 -7.626
-11.275 -12.555 -9.160 -0.549 -5.981
-10.847 -8.885 -6.762 0.668 -3.478
-10.254 -5.334 -4.549 2.677 -1.020
-11.358 -4.206 -5.251 3.923 0.368
-15.306 -6.427 -9.675 3.109 0.194
-20.803 -10.683 -15.623 0.407 -0.985
-24.645 -14.122 -19.360 -2.399 -1.772
-24.380 -14.343 -18.581 -3.273 -1.019
-20.668 -11.303 -14.434 -1.921 0.915
-17.057 -7.646 -10.775 -0.527 2.061
-17.081 -6.877 -11.255 -2.211 0.200
-21.306 -10.568 -16.442 -8.169 -5.275
-26.854 -16.873 -23.311 -16.165 -12.620
-29.802 -21.787 -27.501 -21.951 -18.785
-28.254 -22.246 -26.494 -22.536 -21.320
-23.634 -18.581 -21.509 -18.647 -20.015
-19.257 -14.086 -16.523 -14.090 -16.891
-17.624 -12.139 -15.222 -12.705 -14.730
-18.632 -13.332 -18.076 -15.321 -14.977
-20.014 -15.340 -22.049 -19.426 -16.727
-19.367 -15.433 -23.258 -21.576 -17.696
-16.197 -13.184 -20.436 -20.413 -16.493
-12.270 -10.740 -16.094 -17.636 -14.051
-10.202 -10.510 -14.197 -16.155 -12.681
-11.499 -12.746 -16.492 -17.329 -13.669
-15.654 -15.417 -21.037 -19.928 -16.008
-20.834 -16.450 -24.365 -21.764 -17.766
-25.323 -15.873 -24.998 -22.218 -18.560
-28.449 -15.718 -24.701 -22.966 -20.093
-30.535 -17.936 -26.376 -26.204 -24.061
-32.262 -22.477 -30.869 -32.162 -29.732
-34.122 -27.379 -36.038 -38.503 -34.178
-36.116 -30.547 -38.874 -42.215 -35.061
-37.635 -31.326 -38.235 -42.033 -32.921
-37.572 -30.403 -35.344 -38.946 -30.253
-35.006 -28.650 -32.114 -34.798 -28.765
-30.228 -26.341 -29.478 -30.790 -27.996
-25.130 -23.448 -27.561 -27.525 -26.901
-22.023 -20.270 -26.666 -25.809 -25.953
-21.632 -17.405 -27.281 -26.529 -26.836
-22.140 -15.041 -28.873 -29.291 -29.888
-20.610 -12.691 -29.322 -31.689 -32.736
-15.690 -9.703 -26.324 -30.694 -32.142
-9.075 -6.125 -19.681 -25.262 -27.372
-4.157 -2.829 -11.878 -17.475 -21.108
-3.208 -0.875 -6.159 -10.858 -16.817
-5.756 -0.683 -3.820 -7.476 -15.485
-9.541 -1.896 -3.554 -6.773 -15.404
-12.799 -3.815 -3.256 -7.057 -14.948
-15.448 -5.863 -2.252 -7.585 -14.774
-18.322 -7.716 -1.579 -8.840 -16.822
-21.798 -9.394 -2.537 -11.127 -21.542
-25.427 -11.415 -5.300 -13.583 -26.813
-28.648 -14.538 -8.977 -15.029 -29.940
-31.367 -18.877 -12.451 -15.430 -30.297
-33.613 -23.141 -14.920 -15.957 -29.534
-35.026 -25.180 -15.855 -17.426 -29.368
-35.155 -23.930 -15.262 -19.245 -29.876
-34.374 -21.035 -14.334 -20.424 -30.365
-34.044 -20.043 -15.378 -21.424 -31.346
-35.377 -23.382 -20.240 -24.295 -34.754
-37.982 -29.852 -28.214 -30.332 -41.582
-39.918 -35.370 -35.786 -37.787 -49.677
-39.455 -36.581 -39.140 -42.639 -54.738
-36.858 -33.828 -37.390 -42.227 -54.059
-34.069 -30.375 -33.252 -38.008 -49.251
-32.617 -28.796 -30.277 -34.297 -44.893
-31.943 -28.373 -29.430 -34.043 -44.288
-30.040 -26.367 -28.567 -36.045 -46.583
-25.851 -21.715 -25.339 -36.581 -48.180
-20.797 -16.894 -20.386 -33.740 -46.808
-17.766 -15.730 -17.205 -29.794 -43.955
-18.476 -19.347 -18.688 -29.012 -43.125
-21.789 -24.614 -23.792 -33.095 -45.839
-24.745 -26.946 -28.004 -39.083 -49.713
-25.139 -24.558 -27.150 -41.830 -50.591
-23.225 -19.944 -21.029 -38.721 -46.725
-21.000 -17.178 -13.395 -32.017 -40.741
-20.116 -18.059 -8.657 -26.810 -37.475
-20.646 -20.883 -8.371 -26.661 -39.727
-21.611 -22.680 -10.636 -30.922 -45.948
-22.329 -22.157 -12.294 -35.716 -51.707
-22.935 -20.345 -11.563 -37.201 -53.321
-23.620 -18.697 -8.824 -34.153 -50.313
-23.798 -17.176 -5.588 -28.137 -45.025
-22.461 -14.502 -3.074 -21.825 -40.269
-19.510 -10.189 -1.741 -17.260 -37.478
-16.499 -5.910 -1.563 -15.077 -36.350
-15.621 -4.431 -2.263 -14.625 -35.671
-17.725 -7.052 -3.227 -14.555 -34.259
-21.221 -11.998 -3.546 -13.553 -31.502
-23.233 -15.562 -2.618 -11.119 -27.613
-22.078 -15.179 -0.834 -8.077 -23.600
-18.890 -11.734 0.316 -6.363 -20.921
-16.787 -8.981 -0.771 -7.826 -20.689
-18.260 -10.429 -4.528 -12.786 -23.037
-22.987 -16.317 -9.632 -19.424 -27.051
-28.020 -23.340 -13.728 -24.766 -31.388
-30.143 -27.286 -14.941 -26.626 -35.008
-28.449 -26.399 -13.212 -25.233 -37.627
-24.907 -22.603 -10.493 -23.106 -39.606
-22.588 -19.704 -9.677 -23.285 -41.657
-23.082 -20.274 -12.721 -27.086 -44.380
-25.388 -23.831 -19.059 -33.006 -47.659
-27.064 -27.616 -25.544 -37.658 -50.393
-26.505 -28.917 -28.383 -38.179 -51.042
-24.130 -26.955 -25.929 -34.331 -48.860
-21.609 -23.065 -20.099 -28.711 -44.772
-20.018 -19.461 -15.049 -24.810 -40.881
-18.926 -17.750 -13.943 -24.477 -38.980
-17.196 -18.037 -16.467 -26.682 -39.238
-14.488 -18.981 -19.258 -28.564 -40.339
-11.710 -18.660 -18.847 -27.745 -40.666
-10.043 -15.983 -14.541 -24.060 -39.413
-9.673 -11.629 -8.713 -19.373 -36.656
-9.689 -7.731 -4.497 -15.834 -32.853
-9.182 -6.173 -3.166 -14.216 -28.531
-8.281 -6.922 -3.526 -13.693 -24.524
-7.938 -8.022 -3.561 -12.988 -21.951
-8.840 -7.485 -2.484 -11.691 -21.638
-10.654 -5.289 -1.250 -10.484 -23.430
-12.393 -3.418 -1.319 -10.258 -26.267
-13.228 -3.684 -2.944 -10.992 -28.841
-12.802 -5.575 -4.631 -11.480 -30.141
-11.004 -6.478 -4.279 -10.256 -29.446
-7.905 -4.266 -1.013 -6.911 -26.279
-4.080 0.453 3.917 -2.607 -20.863
-0.731 4.722 7.919 0.715 -14.688
1.003 5.960 8.926 1.719 -10.181
1.131 4.333 6.901 0.603 -9.089
1.061 2.469 3.750 -1.221 -10.985
2.385 2.916 1.742 -2.247 -13.509
5.234 5.880 1.803 -1.835 -14.302
8.005 9.329 3.122 -0.251 -12.798
8.829 11.011 4.175 1.823 -10.360
7.382 10.280 4.088 3.660 -8.844
5.199 8.139 3.019 4.413 -9.250
4.166 5.875 1.489 3.201 -11.452
4.830 3.918 -0.355 -0.208 -14.579
6.123 1.884 -2.732 -4.717 -17.412
6.503 -0.589 -5.698 -8.277 -18.882
5.262 -3.291 -8.838 -9.458 -18.873
2.710 -5.710 -11.609 -8.882 -18.776
-0.479 -7.605 -13.825 -8.827 -20.566
-3.886 -9.137 -15.716 -11.098 -24.686
-7.244 -10.421 -17.414 -15.102 -28.734
-10.102 -11.155 -18.596 -18.273 -29.087
-11.892 -10.852 -18.688 -18.451 -24.447
-12.431 -9.439 -17.339 -15.791 -17.650
-12.203 -7.508 -14.591 -12.198 -13.352
-12.002 -5.836 -10.651 -9.034 -13.514
-12.190 -4.590 -5.713 -5.774 -15.460
-12.346 -3.059 -0.126 -1.107 -14.711
-11.533 -0.214 5.421 4.948 -9.686
-9.011 4.325 10.118 10.460 -3.202
-4.737 9.861 13.636 13.445 0.810
0.579 15.027 16.394 14.007 1.592
5.762 18.630 19.037 14.226 2.059
9.592 20.181 21.445 15.736 5.002
11.172 19.846 22.477 17.726 9.464
10.356 18.078 20.813 17.625 11.440
7.939 15.382 16.305 13.914 8.205
5.319 12.241 10.421 7.977 1.453
3.716 9.076 5.275 2.982 -4.098
3.401 6.127 2.009 0.904 -5.158
3.661 3.449 0.043 0.822 -2.622
3.536 1.031 -2.177 0.076 -0.198
2.700 -1.052 -5.659 -3.042 -0.662
1.619 -2.760 -10.041 -7.870 -3.760
0.879 -4.313 -14.199 -12.470 -7.492
0.480 -6.102 -17.484 -15.728 -10.674
-0.132 -8.174 -20.204 -18.101 -13.745
-1.326 -9.809 -22.863 -20.495 -17.203
-2.732 -9.787 -25.078 -22.777 -19.988
-3.531 -7.383 -25.466 -23.680 -20.017
-3.348 -3.214 -22.886 -22.161 -16.511
-2.681 0.959 -17.832 -18.602 -11.365
-2.334 3.582 -12.318 -14.445 -7.633
-2.421 4.731 -8.176 -10.684 -6.476
-2.059 6.285 -5.325 -6.945 -5.881
-0.175 10.409 -1.914 -2.205 -2.742
3.407 17.509 3.562 3.568 3.571
7.742 25.449 10.246 8.778 10.053
11.614 30.936 15.283 11.534 12.923
14.521 32.101 16.470 11.717 11.637
16.816 30.138 14.688 11.612 9.802
19.051 28.404 13.462 14.114 11.711
21.255 29.557 15.733 19.964 17.938
22.822 33.145 20.758 26.651 24.551
22.869 35.867 24.226 30.137 26.684
20.723 34.444 21.798 28.088 22.970
16.237 28.469 12.942 21.686 16.295
10.160 20.683 1.612 14.617 10.691
4.252 14.501 -6.881 10.139 7.753
0.679 11.207 -10.035 8.817 6.074
0.550 9.341 -9.804 8.551 3.482
2.755 6.606 -10.524 6.509 -0.742
4.287 2.056 -15.212 1.153 -5.879
2.292 -3.461 -23.451 -6.982 -11.091
-3.763 -8.603 -32.340 -15.946 -16.156
-11.643 -12.751 -39.058 -23.555 -20.901
-18.037 -15.876 -42.657 -28.356 -24.642
-20.781 -17.654 -43.756 -29.989 -26.561
-19.745 -17.324 -43.112 -29.004 -26.576
-16.161 -14.695 -40.969 -26.448 -25.521
-11.563 -11.018 -37.640 -23.431 -24.383
-7.204 -8.216 -34.093 -20.688 -23.392
-3.950 -7.039 -31.328 -18.324 -21.924
-1.942 -6.048 -28.999 -15.806 -19.107
-0.336 -2.844 -25.176 -12.358 -14.521
2.128 3.436 -18.124 -7.660 -8.641
5.764 10.873 -8.649 -2.428 -2.991
9.058 16.169 -0.334 1.737 0.264
9.748 17.485 3.315 3.545 -0.286
7.061 15.877 2.056 3.248 -3.894
2.815 13.964 -0.799 2.650 -7.714
-0.174 13.056 -1.760 3.410 -9.059
-1.028 11.707 -0.832 5.080 -8.046
-1.792 7.237 -1.496 5.135 -7.699
-5.254 -1.333 -6.960 1.302 -10.990
-11.748 -11.752 -16.463 -5.761 -17.551
-18.376 -19.994 -25.592 -12.381 -23.651
-21.682 -23.369 -30.243 -14.877 -25.703
-20.924 -22.399 -30.158 -13.003 -23.799
-18.468 -19.915 -28.558 -10.392 -21.636
-17.081 -18.432 -28.558 -11.224 -22.863
-17.217 -18.364 -30.327 -16.348 -27.709
-17.219 -18.491 -31.742 -22.576 -33.173
-15.799 -17.719 -31.212 -25.725 -36.070
-13.622 -16.135 -29.369 -24.357 -35.641
-12.204 -14.489 -28.004 -20.660 -33.505
-11.704 -13.079 -27.914 -18.004 -31.766
-10.609 -11.563 -28.325 -18.017 -31.550
-7.761 -9.831 -28.285 -19.872 -32.926
-4.202 -8.720 -28.075 -21.970 -35.431
-2.357 -9.430 -28.802 -23.645 -38.244
-3.262 -12.133 -30.729 -25.128 -40.090
-5.181 -15.333 -32.438 -26.365 -39.676
-5.414 -16.836 -31.997 -26.599 -36.653
-3.441 -15.553 -29.024 -25.498 -32.345
-1.747 -12.407 -25.390 -24.315 -29.281
-3.188 -9.512 -23.650 -25.232 -29.720
-7.668 -8.425 -24.632 -29.028 -34.043
-11.926 -9.132 -26.522 -33.526 -40.136
-12.718 -10.447 -26.332 -34.935 -44.421
-10.023 -11.163 -22.495 -31.237 -44.159
-6.799 -10.753 -16.227 -24.320 -39.461
-5.627 -9.139 -10.500 -18.459 -33.301
-6.035 -6.263 -7.586 -16.349 -29.054
-5.299 -2.129 -7.430 -16.678 -27.580
-1.691 2.749 -8.054 -15.672 -26.525
3.520 7.262 -7.442 -11.062 -22.815
7.430 10.368 -4.994 -4.299 -15.918
8.537 11.990 -1.409 1.287 -8.413
8.148 13.118 2.440 4.183 -3.347
8.751 14.819 6.015 5.946 -1.487
11.423 17.001 8.572 8.671 -1.547
15.053 18.385 8.831 11.801 -2.665
17.870 17.822 5.886 12.216 -5.725
19.198 15.649 0.660 7.837 -11.512
19.436 13.442 -4.138 0.592 -18.097
18.638 12.203 -6.263 -4.949 -21.316
15.887 10.889 -6.538 -6.202 -18.768
10.400 7.143 -8.640 -5.257 -12.893
2.990 -0.172 -15.652 -6.461 -9.172
-4.040 -9.138 -26.456 -11.335 -10.776
-8.718 -15.792 -35.886 -16.517 -15.393
-10.916 -17.301 -38.862 -17.078 -17.696
-11.945 -14.278 -34.657 -11.610 -14.765
-12.746 -9.956 -27.145 -3.552 -8.642
-12.899 -7.043 -20.879 2.663 -3.498
-11.535 -5.453 -17.060 6.124 -1.004
-8.876 -3.052 -13.287 9.722 0.864
-6.366 1.674 -6.898 16.063 4.777
-5.059 7.913 1.947 23.982 10.677
-4.193 13.475 10.501 29.594 15.761
-1.711 17.189 16.522 30.717 17.622
3.615 20.058 20.633 29.632 16.761
10.827 24.113 25.617 31.114 16.003
17.697 30.306 33.529 37.844 17.945
22.889 37.590 43.597 47.899 23.066
27.045 43.853 52.790 56.595 29.746
31.612 47.496 58.125 60.328 35.283
36.808 48.141 58.547 58.684 36.956
40.926 46.198 54.906 53.481 33.150
41.713 42.175 48.712 46.708 24.601
38.406 36.509 41.037 39.595 14.690
32.424 29.735 32.383 32.955 7.616
26.225 22.477 23.155 27.413 5.219
21.484 15.198 14.029 22.927 5.355
18.234 8.118 5.967 18.654 3.874
15.426 1.593 0.041 14.036 -1.208
12.167 -3.448 -2.759 10.218 -7.351
8.561 -5.625 -1.741 9.943 -9.393
5.504 -4.038 3.043 15.290 -4.178
3.830 0.889 10.531 25.336 6.523
3.600 7.425 18.983 36.282 17.450
4.148 13.604 26.936 44.374 24.255
4.845 18.477 34.052 48.938 26.775
5.765 22.458 40.856 52.459 28.399
7.564 26.521 47.511 57.627 32.457
10.619 30.912 52.760 64.162 38.978
14.361 34.675 54.546 68.680 44.549
17.635 36.434 52.023 67.729 45.169
19.926 35.769 47.123 61.139 39.620
21.970 33.864 43.724 52.649 30.717
25.038 32.739 44.763 47.322 23.665
29.380 33.637 49.651 47.893 22.631
33.631 35.983 54.583 52.978 27.973
35.881 37.775 55.474 58.064 35.787
35.346 37.027 50.876 58.304 40.049
32.895 33.083 42.436 51.277 36.174
29.912 26.843 32.990 38.311 23.851
26.878 20.074 24.563 23.863 7.427
23.315 14.488 18.083 13.257 -6.543
18.942 11.126 14.274 9.819 -13.220
14.471 10.044 13.872 13.001 -12.176
10.924 10.314 16.676 18.979 -6.935
8.434 10.641 20.941 23.539 -1.710
6.133 10.435 24.502 25.205 1.904
3.453 10.586 26.902 26.117 5.569
1.272 12.929 30.048 29.790 11.705
1.382 18.557 36.241 37.752 20.566
4.635 26.422 45.336 48.011 29.797
9.952 33.826 54.199 56.663 36.725
15.258 38.468 59.309 61.024 40.759
19.334 40.110 59.921 61.397 43.390
22.559 40.179 58.419 60.036 45.933
25.834 39.902 57.517 58.707 47.795
29.193 39.163 57.372 57.317 47.216
31.825 37.339 55.765 54.785 43.607
33.220 34.807 50.920 50.721 38.605
33.776 32.889 43.626 45.917 34.570
33.948 32.027 36.347 41.244 32.194
33.091 30.518 30.545 36.489 29.894
29.724 25.902 25.486 30.661 25.608
23.329 17.974 19.881 23.631 19.064
15.629 9.988 14.222 17.121 12.192
9.646 6.096 10.738 13.630 7.378
7.132 7.223 10.814 14.052 5.358
6.984 9.835 12.931 16.441 4.750
6.377 9.286 13.938 17.511 3.558
3.573 4.563 12.424 15.533 1.084
-0.408 -0.476 10.528 11.983 -1.352
-2.923 -0.810 11.903 10.218 -1.387
-2.480 4.821 17.892 12.442 2.466
-0.385 12.677 25.932 17.748 9.375
0.377 17.575 31.944 23.042 16.482
-2.072 17.527 34.095 25.792 20.929
-6.572 15.006 34.042 25.968 22.107
-9.635 14.109 34.621 25.589 22.117
-8.105 16.820 36.884 26.682 23.929
-1.609 21.834 39.638 29.728 28.631
7.151 26.408 41.545 33.781 34.460
14.387 28.741 42.826 37.536 38.401
17.872 28.743 44.397 39.978 38.675
18.165 27.173 45.772 40.324 35.859
17.629 24.629 44.605 37.991 31.876
18.110 21.379 38.884 33.177 28.274
19.351 17.663 29.417 27.335 25.495
19.314 13.731 19.578 22.411 23.200
16.207 9.611 12.362 19.175 20.807
10.250 5.137 7.792 16.310 17.591
3.742 0.418 3.527 11.711 12.934
-0.657 -3.834 -2.114 4.949 7.021
-1.873 -6.649 -8.076 -1.705 1.253
-0.923 -7.500 -11.650 -5.117 -2.517
0.387 -6.612 -11.332 -4.292 -3.445
1.186 -4.546 -8.308 -1.404 -2.298
2.066 -1.523 -4.976 0.458 -0.394
4.094 2.569 -2.489 0.366 1.847
7.332 7.534 -0.019 0.260 5.016
10.482 12.343 3.641 2.451 9.316
11.940 15.501 8.244 6.825 13.535
11.210 16.049 12.164 10.786 15.847
9.302 14.391 14.217 12.016 15.638
7.834 12.195 15.051 10.851 14.182
7.743 11.399 16.453 9.735 13.377
8.800 13.039 19.357 10.448 13.958
10.240 16.713 22.749 12.336 15.275
11.699 20.888 24.623 13.318 16.453
13.420 23.760 23.885 12.307 17.249
15.659 24.161 21.275 10.224 17.610
18.001 22.009 18.358 8.625 17.000
19.446 18.156 15.807 7.767 14.786
19.081 13.773 12.725 6.336 11.275
